Employee_ID,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Sick_Days,Employee_Satisfaction_Score,Supporter 4 days a week
3852,Male,57,Technician,7,Master,1,3850,31,6,4.6,True
3853,Male,24,Developer,0,Bachelor,1,5500,59,11,4.9,True
3854,Female,26,Manager,1,High School,2,7200,47,1,4.2,True
3855,Female,38,Consultant,3,Bachelor,5,8250,58,14,4.4,True
3856,Female,41,Developer,8,Bachelor,3,6500,49,0,4.5,True
3857,Female,47,Specialist,4,Bachelor,1,4950,46,1,2.5,False
3858,Female,55,Specialist,2,High School,5,6750,50,3,4.7,True
3859,Female,55,Analyst,2,Bachelor,3,5200,49,1,4.3,True
3860,Male,37,Specialist,2,Bachelor,1,4950,36,1,4.4,True
3861,Male,58,Specialist,9,Bachelor,4,6300,55,1,4.4,True
3862,Female,57,Specialist,6,Bachelor,2,5400,51,3,4.3,True
3863,Male,28,Technician,0,Bachelor,3,4550,42,3,4.5,True
3864,Female,27,Analyst,5,Master,3,5200,60,3,4.4,True
3865,Male,43,Technician,2,Bachelor,5,5250,49,2,4.4,True
3866,Male,35,Specialist,1,Bachelor,5,6750,30,3,4.3,True
3867,Male,29,Developer,8,Bachelor,3,6500,59,4,4.6,True
3868,Female,27,Technician,0,Bachelor,1,3850,33,0,5.0,True
3869,Other,34,Manager,5,High School,3,7800,34,7,4.5,True
3870,Male,54,Manager,6,Bachelor,2,7200,55,6,4.8,True
3871,Male,29,Manager,6,Master,2,7200,44,8,4.1,True
3872,Male,34,Developer,4,High School,3,6500,37,8,3.1,False
3873,Male,45,Consultant,4,Bachelor,2,6600,36,12,4.2,True
3874,Male,58,Analyst,9,Bachelor,5,6000,49,11,2.5,False
3875,Male,55,Technician,1,Master,3,4550,36,8,4.3,True
3876,Female,27,Technician,1,Bachelor,2,4200,44,12,3.5,False
3877,Female,46,Specialist,5,High School,2,5400,37,3,4.8,True
3878,Female,48,Technician,2,Master,1,3850,52,6,4.6,True
3879,Female,49,Consultant,5,Bachelor,2,6600,46,6,4.0,True
3880,Female,52,Technician,6,Master,4,4900,46,6,4.4,True
3881,Female,25,Developer,9,Bachelor,3,6500,40,2,4.6,True
3882,Male,31,Developer,0,Master,3,6500,50,13,4.6,True
3883,Female,38,Technician,7,Master,1,3850,32,9,2.5,False
3884,Female,60,Technician,1,Bachelor,1,3850,59,4,4.2,True
3885,Male,44,Specialist,7,Bachelor,1,4950,49,9,4.5,True
3886,Female,26,Specialist,6,Bachelor,1,4950,50,7,4.7,True
3887,Male,38,Consultant,3,Bachelor,5,8250,53,14,3.8,True
3888,Male,60,Specialist,5,Bachelor,5,6750,57,7,4.5,True
3889,Male,47,Consultant,1,Bachelor,2,6600,54,10,4.5,True
3890,Female,43,Consultant,2,Bachelor,1,6050,36,1,4.8,True
3891,Female,30,Consultant,9,Bachelor,4,7700,46,4,3.3,False
3892,Female,28,Analyst,7,Bachelor,2,4800,56,7,3.2,False
3893,Female,45,Specialist,5,Master,4,6300,42,1,4.3,True
3894,Male,56,Manager,1,Bachelor,5,9000,47,3,3.9,True
3895,Male,49,Specialist,9,Bachelor,5,6750,43,9,4.4,True
3896,Male,54,Consultant,2,Bachelor,1,6050,50,6,4.8,True
3897,Other,48,Technician,3,Bachelor,3,4550,32,2,4.9,True
3898,Male,51,Analyst,4,Bachelor,4,5600,58,8,4.7,True
3899,Female,39,Developer,1,Bachelor,1,5500,56,7,4.6,True
3900,Female,50,Analyst,4,Bachelor,1,4400,53,10,4.6,True
3901,Female,41,Developer,8,Bachelor,4,7000,59,5,4.3,True
3902,Female,41,Manager,4,Master,3,7800,56,14,2.9,False
3903,Male,31,Analyst,3,Master,4,5600,52,6,5.0,True
3904,Other,43,Technician,4,Bachelor,2,4200,39,5,4.2,True
3905,Male,23,Technician,3,Bachelor,5,5250,48,11,3.6,False
3906,Male,57,Technician,0,Bachelor,1,3850,30,8,4.4,True
3907,Other,26,Analyst,9,Bachelor,2,4800,33,10,4.9,True
3908,Male,39,Specialist,3,Bachelor,1,4950,34,4,4.1,True
3909,Female,27,Specialist,4,Bachelor,5,6750,36,9,4.7,True
3910,Female,43,Developer,4,Bachelor,5,7500,45,9,4.3,True
3911,Female,55,Manager,6,Bachelor,4,8400,47,4,4.1,True
3912,Female,58,Developer,3,Bachelor,4,7000,55,2,4.6,True
3913,Female,55,Manager,1,Master,4,8400,34,13,4.8,True
3914,Male,42,Analyst,8,Bachelor,5,6000,45,13,4.2,True
3915,Male,51,Analyst,2,Bachelor,5,6000,38,8,4.1,True
3916,Male,35,Consultant,8,Bachelor,5,8250,51,8,4.5,True
3917,Female,52,Analyst,1,Master,4,5600,31,6,4.5,True
3918,Female,22,Specialist,7,Bachelor,1,4950,58,1,4.7,True
3919,Female,35,Developer,4,Bachelor,5,7500,56,4,4.8,True
3920,Male,24,Specialist,7,Bachelor,3,5850,54,3,4.5,True
3921,Female,51,Developer,1,Bachelor,1,5500,46,3,5.0,True
3922,Female,29,Technician,2,Master,3,4550,39,13,4.6,True
3923,Male,27,Manager,7,Bachelor,2,7200,58,1,4.4,True
3924,Female,46,Consultant,7,High School,1,6050,40,1,4.0,True
3925,Male,33,Developer,1,Bachelor,2,6000,57,9,4.4,True
3926,Male,38,Manager,4,Bachelor,3,7800,44,12,4.4,True
3927,Female,32,Technician,9,Bachelor,3,4550,47,12,4.8,True
3928,Female,48,Manager,3,Bachelor,4,8400,59,2,4.6,True
3929,Female,50,Developer,6,Bachelor,3,6500,45,1,4.1,True
3930,Female,43,Manager,5,Bachelor,4,8400,44,6,4.6,True
3931,Male,30,Specialist,4,Master,3,5850,38,11,4.7,True
3932,Male,44,Analyst,5,High School,1,4400,43,1,5.0,True
3933,Female,38,Developer,6,Bachelor,4,7000,56,11,4.8,True
3934,Male,35,Technician,1,Bachelor,5,5250,58,0,4.7,True
3935,Female,25,Developer,1,Bachelor,3,6500,46,8,3.0,False
3936,Female,54,Developer,0,Bachelor,4,7000,49,11,4.6,True
3937,Female,31,Manager,4,Bachelor,2,7200,49,11,4.9,True
3938,Female,49,Specialist,3,High School,2,5400,32,10,4.1,True
3939,Female,34,Consultant,6,Bachelor,4,7700,34,0,4.4,True
3940,Male,24,Analyst,6,Bachelor,3,5200,55,10,4.3,True
3941,Male,23,Developer,9,Bachelor,2,6000,47,11,4.6,True
3942,Female,28,Developer,6,High School,2,6000,45,14,4.9,True
3943,Male,36,Developer,8,Bachelor,2,6000,45,10,4.3,True
3944,Male,51,Specialist,2,Bachelor,4,6300,41,5,3.8,True
3945,Female,34,Analyst,9,Bachelor,4,5600,47,5,4.4,True
3946,Female,39,Technician,8,Bachelor,3,4550,60,5,4.8,True
3947,Male,39,Manager,7,Bachelor,3,7800,40,7,4.7,True
3948,Female,36,Specialist,7,Bachelor,5,6750,56,2,3.2,False
3949,Female,53,Technician,8,High School,1,3850,44,7,4.4,True
3950,Female,35,Consultant,8,Bachelor,1,6050,35,10,4.1,True
3951,Male,53,Technician,0,Bachelor,5,5250,32,11,4.7,True
3952,Male,23,Technician,4,High School,5,5250,43,9,2.7,False
3953,Male,27,Developer,8,Bachelor,5,7500,53,8,5.0,True
3954,Male,31,Specialist,2,Bachelor,5,6750,39,5,4.7,True
3955,Female,58,Manager,7,Bachelor,2,7200,52,8,4.3,True
3956,Male,22,Technician,0,Bachelor,2,4200,54,7,4.3,True
3957,Female,22,Analyst,0,Bachelor,2,4800,33,8,4.5,True
3958,Female,56,Consultant,3,Bachelor,5,8250,58,9,4.4,True
3959,Male,33,Developer,7,Bachelor,3,6500,57,11,4.8,True
3960,Male,44,Consultant,0,Bachelor,5,8250,52,4,4.6,True
3961,Male,36,Manager,2,Bachelor,2,7200,55,10,4.3,True
3962,Female,55,Consultant,3,Bachelor,4,7700,54,0,5.0,True
3963,Male,51,Technician,2,Master,2,4200,50,12,4.5,True
3964,Female,32,Technician,6,High School,2,4200,37,1,4.7,True
3965,Male,48,Analyst,1,Bachelor,1,4400,34,8,2.8,False
3966,Female,56,Manager,6,Bachelor,5,9000,38,11,4.6,True
3967,Male,44,Consultant,9,Bachelor,3,7150,52,13,4.6,True
3968,Male,26,Technician,0,Bachelor,3,4550,33,11,2.5,False
3969,Male,29,Manager,3,Bachelor,5,9000,37,2,5.0,True
3970,Male,60,Technician,2,High School,1,3850,60,14,3.5,False
3971,Male,38,Consultant,1,Bachelor,2,6600,46,11,4.4,True
3972,Male,43,Specialist,8,Master,1,4950,60,6,4.2,True
3973,Male,51,Technician,2,Bachelor,1,3850,35,3,4.6,True
3974,Female,44,Specialist,8,High School,3,5850,44,5,4.5,True
3975,Female,30,Developer,6,Bachelor,4,7000,40,7,4.6,True
3976,Male,46,Manager,7,Bachelor,1,6600,31,1,4.6,True
3977,Female,29,Developer,7,High School,1,5500,42,12,4.7,True
3978,Female,26,Specialist,5,Bachelor,5,6750,48,12,4.9,True
3979,Female,43,Manager,5,Bachelor,4,8400,44,1,4.7,True
3980,Male,31,Consultant,6,High School,2,6600,32,4,4.2,True
3981,Female,56,Consultant,8,Master,2,6600,32,6,4.9,True
3982,Male,31,Consultant,3,Bachelor,3,7150,39,0,5.0,True
3983,Female,53,Specialist,4,Bachelor,2,5400,32,2,5.0,True
3984,Female,55,Analyst,9,Bachelor,3,5200,48,5,4.2,True
3985,Female,37,Specialist,8,High School,5,6750,59,0,4.6,True
3986,Female,42,Technician,3,High School,4,4900,41,8,3.9,True
3987,Male,28,Developer,1,Bachelor,3,6500,32,12,4.7,True
3988,Female,53,Developer,5,Master,5,7500,36,2,2.8,False
3989,Other,35,Developer,7,High School,4,7000,40,14,5.0,True
3990,Male,52,Developer,8,Master,2,6000,38,0,4.3,True
3991,Male,42,Consultant,7,Master,1,6050,40,3,4.0,True
3992,Female,45,Technician,8,Bachelor,3,4550,34,8,4.4,True
3993,Male,22,Consultant,4,Bachelor,5,8250,32,5,3.9,True
3994,Male,47,Specialist,4,High School,2,5400,47,7,4.7,True
3995,Male,24,Consultant,8,Bachelor,3,7150,53,2,2.5,False
3996,Male,50,Developer,3,Bachelor,5,7500,36,8,4.5,True
3997,Female,43,Analyst,9,Bachelor,4,5600,37,7,2.5,False
3998,Other,48,Technician,7,High School,1,3850,49,13,4.4,True
3999,Female,25,Developer,9,Bachelor,3,6500,52,8,5.0,True
4000,Male,39,Analyst,6,Bachelor,5,6000,32,8,4.6,True
4001,Male,22,Specialist,6,Bachelor,2,5400,57,8,4.2,True
4002,Female,25,Manager,7,Bachelor,4,8400,56,8,4.5,True
4003,Female,32,Developer,0,Bachelor,3,6500,31,7,4.5,True
4004,Female,31,Consultant,2,High School,3,7150,60,14,4.6,True
4005,Male,28,Consultant,8,High School,5,8250,30,4,4.1,True
4006,Male,45,Analyst,9,Bachelor,4,5600,32,12,4.7,True
4007,Male,59,Analyst,9,Bachelor,1,4400,41,1,3.7,True
4008,Male,42,Specialist,4,Bachelor,2,5400,42,5,4.3,True
4009,Male,28,Technician,2,High School,4,4900,50,5,4.4,True
4010,Female,30,Technician,2,Bachelor,3,4550,57,8,4.7,True
4011,Female,53,Technician,0,Bachelor,5,5250,46,4,4.5,True
4012,Female,32,Specialist,9,Bachelor,4,6300,39,10,4.1,True
4013,Male,60,Technician,8,Bachelor,5,5250,47,3,4.2,True
4014,Male,36,Manager,7,High School,5,9000,33,2,4.6,True
4015,Female,32,Consultant,4,Bachelor,5,8250,43,12,4.5,True
4016,Male,59,Consultant,8,Master,1,6050,42,2,4.3,True
4017,Male,23,Analyst,5,Bachelor,1,4400,55,9,4.4,True
4018,Male,47,Analyst,9,High School,4,5600,35,12,4.7,True
4019,Female,42,Analyst,7,Bachelor,3,5200,55,12,4.3,True
4020,Female,45,Analyst,6,Bachelor,3,5200,58,13,4.5,True
4021,Female,30,Specialist,9,Bachelor,3,5850,60,13,3.9,False
4022,Male,45,Consultant,1,High School,5,8250,48,6,4.1,True
4023,Female,43,Technician,3,Master,4,4900,33,1,3.9,True
4024,Female,26,Analyst,1,Bachelor,1,4400,35,11,3.3,False
4025,Male,49,Specialist,5,Master,2,5400,54,1,4.3,True
4026,Male,35,Consultant,7,Bachelor,4,7700,60,6,2.9,False
4027,Female,46,Manager,0,Bachelor,4,8400,59,1,4.3,True
4028,Other,46,Technician,2,Master,3,4550,39,0,4.4,True
4029,Male,38,Analyst,1,High School,5,6000,51,8,5.0,True
4030,Female,60,Analyst,5,High School,4,5600,32,10,4.7,True
4031,Female,33,Developer,0,Bachelor,1,5500,57,5,4.8,True
4032,Male,48,Manager,2,High School,2,7200,52,14,4.1,True
4033,Female,45,Analyst,5,Bachelor,1,4400,57,9,4.2,True
4034,Male,59,Manager,8,High School,3,7800,54,8,3.7,True
4035,Male,58,Consultant,0,High School,3,7150,35,14,4.3,True
4036,Female,46,Technician,5,Bachelor,5,5250,42,12,4.8,True
4037,Male,28,Developer,7,Bachelor,4,7000,40,7,4.7,True
4038,Female,41,Technician,7,Master,1,3850,53,4,4.4,True
4039,Male,37,Specialist,1,Bachelor,5,6750,44,11,4.5,True
4040,Male,32,Analyst,7,High School,4,5600,56,10,4.3,True
4041,Female,60,Analyst,7,Bachelor,1,4400,32,10,4.6,True
4042,Male,53,Technician,0,Bachelor,2,4200,47,11,4.7,True
4043,Male,58,Consultant,0,Bachelor,4,7700,47,3,4.0,True
4044,Male,30,Consultant,0,Bachelor,4,7700,57,0,4.6,True
4045,Male,44,Consultant,8,High School,2,6600,58,11,4.8,True
4046,Male,24,Technician,7,Bachelor,4,4900,45,4,4.4,True
4047,Female,34,Technician,5,Master,3,4550,56,6,4.7,True
4048,Male,57,Manager,6,Bachelor,1,6600,44,4,5.0,True
4049,Female,35,Analyst,0,Bachelor,2,4800,51,8,4.5,True
4050,Female,60,Specialist,0,Master,1,4950,44,3,4.6,True
4051,Female,40,Developer,4,Bachelor,1,5500,37,1,4.3,True
4052,Female,60,Developer,1,Bachelor,2,6000,34,6,4.6,True
4053,Male,37,Technician,1,Bachelor,5,5250,48,0,4.6,True
4054,Male,58,Technician,9,Bachelor,3,4550,49,8,4.6,True
4055,Female,34,Technician,7,Bachelor,5,5250,41,14,4.2,True
4056,Female,32,Technician,8,Bachelor,2,4200,45,5,4.6,True
4057,Male,48,Specialist,5,Master,2,5400,42,1,3.6,False
4058,Other,29,Consultant,8,Master,3,7150,30,2,4.6,True
4059,Male,53,Analyst,9,Bachelor,1,4400,48,9,4.8,True
4060,Female,60,Manager,4,Bachelor,4,8400,43,9,4.4,True
4061,Female,37,Developer,2,Master,3,6500,60,8,4.7,True
4062,Female,44,Technician,6,Master,3,4550,42,12,4.6,True
4063,Male,54,Analyst,0,Bachelor,1,4400,41,12,4.2,True
4064,Other,33,Manager,5,Bachelor,1,6600,37,1,4.6,True
4065,Female,38,Analyst,0,Bachelor,5,6000,42,1,4.2,True
4066,Male,46,Analyst,1,Bachelor,4,5600,38,13,4.3,True
4067,Male,37,Specialist,7,Master,5,6750,56,5,4.6,True
4068,Male,58,Technician,6,Master,5,5250,48,3,3.1,False
4069,Female,52,Analyst,4,Bachelor,2,4800,53,3,2.5,False
4070,Male,39,Consultant,8,Master,3,7150,42,3,4.8,True
4071,Female,22,Consultant,9,Bachelor,4,7700,42,14,4.7,True
4072,Male,29,Consultant,6,Bachelor,5,8250,52,0,2.7,False
4073,Female,32,Analyst,7,Bachelor,1,4400,48,7,4.0,True
4074,Male,24,Specialist,4,Bachelor,2,5400,34,5,4.5,True
4075,Other,41,Specialist,0,Master,1,4950,57,5,4.4,True
4076,Female,42,Developer,2,Master,2,6000,38,12,4.5,True
4077,Other,24,Technician,0,Bachelor,5,5250,55,3,4.4,True
4078,Other,31,Specialist,7,Bachelor,5,6750,39,6,3.9,True
4079,Male,42,Consultant,2,High School,3,7150,56,9,2.8,False
4080,Male,52,Specialist,9,Bachelor,5,6750,42,6,4.4,True
4081,Male,42,Developer,8,Bachelor,3,6500,53,2,4.7,True
4082,Male,41,Technician,8,Bachelor,1,3850,40,3,2.7,False
4083,Male,36,Technician,9,Bachelor,2,4200,38,4,3.7,False
4084,Female,53,Specialist,5,Bachelor,1,4950,57,13,3.9,True
4085,Female,36,Consultant,3,Master,2,6600,44,14,3.5,False
4086,Female,58,Consultant,5,Bachelor,2,6600,33,5,4.4,True
4087,Female,23,Manager,1,Master,1,6600,39,6,4.8,True
4088,Female,55,Consultant,3,Bachelor,1,6050,43,8,4.5,True
4089,Male,54,Manager,7,Bachelor,4,8400,38,0,4.8,True
4090,Male,26,Manager,4,Bachelor,5,9000,49,6,4.4,True
4091,Male,39,Analyst,7,High School,1,4400,52,13,4.2,True
4092,Female,29,Manager,0,High School,5,9000,57,13,4.9,True
4093,Female,55,Consultant,2,Bachelor,3,7150,53,5,4.5,True
4094,Male,34,Technician,2,Bachelor,4,4900,59,9,4.6,True
4095,Female,25,Technician,1,High School,1,3850,41,7,4.9,True
4096,Female,31,Consultant,9,Bachelor,1,6050,58,12,4.2,True
4097,Female,37,Technician,9,Master,3,4550,59,13,4.7,True
4098,Female,60,Analyst,0,Bachelor,1,4400,53,14,4.3,True
4099,Male,50,Technician,3,Bachelor,4,4900,30,14,4.5,True
4100,Female,22,Consultant,3,Bachelor,2,6600,46,5,4.5,True
4101,Male,53,Consultant,2,Bachelor,2,6600,30,8,4.0,True
4102,Female,60,Consultant,8,High School,2,6600,31,6,4.3,True
4103,Male,24,Manager,8,Bachelor,1,6600,34,14,4.9,True
4104,Female,42,Specialist,9,Master,3,5850,46,12,4.8,True
4105,Female,51,Specialist,2,Bachelor,1,4950,54,11,4.5,True
4106,Male,23,Specialist,1,Master,1,4950,58,12,4.6,True
4107,Male,50,Consultant,7,Bachelor,1,6050,54,6,4.4,True
4108,Male,27,Developer,6,Master,2,6000,45,9,4.9,True
4109,Female,26,Consultant,2,Master,3,7150,35,2,4.4,True
4110,Female,42,Specialist,9,Master,5,6750,33,11,4.6,True
4111,Female,41,Consultant,0,High School,3,7150,35,6,4.8,True
4112,Male,49,Technician,0,Bachelor,1,3850,53,12,2.7,False
4113,Female,47,Developer,6,Master,1,5500,53,2,5.0,True
4114,Male,51,Manager,4,High School,1,6600,38,3,4.0,True
4115,Male,40,Manager,1,Master,4,8400,54,14,5.0,True
4116,Female,22,Analyst,1,High School,4,5600,51,9,4.4,True
4117,Male,24,Developer,8,Bachelor,2,6000,55,5,4.4,True
4118,Female,33,Technician,8,Bachelor,1,3850,56,4,3.9,True
4119,Male,32,Manager,6,Bachelor,2,7200,37,8,2.8,False
4120,Male,51,Specialist,9,Bachelor,4,6300,31,6,4.2,True
4121,Male,37,Technician,5,Bachelor,3,4550,57,6,4.3,True
4122,Female,46,Specialist,7,Bachelor,3,5850,32,0,4.5,True
4123,Female,56,Manager,0,Bachelor,1,6600,50,7,3.4,False
4124,Female,22,Technician,0,Bachelor,5,5250,30,12,4.6,True
4125,Male,25,Specialist,1,High School,1,4950,55,13,3.1,False
4126,Male,37,Analyst,3,Bachelor,3,5200,45,11,4.2,True
4127,Male,27,Manager,4,Master,2,7200,38,1,4.2,True
4128,Female,34,Specialist,4,Bachelor,5,6750,31,2,5.0,True
4129,Male,39,Technician,2,Bachelor,5,5250,56,3,4.3,True
4130,Male,26,Analyst,2,Bachelor,4,5600,37,1,5.0,True
4131,Female,52,Analyst,7,Bachelor,4,5600,51,12,4.4,True
4132,Female,44,Analyst,4,Master,2,4800,39,11,4.5,True
4133,Male,28,Analyst,0,Bachelor,2,4800,46,13,4.8,True
4134,Female,55,Analyst,7,Master,5,6000,43,2,4.9,True
4135,Male,24,Specialist,5,Bachelor,3,5850,40,1,4.5,True
4136,Male,37,Manager,2,Bachelor,3,7800,40,14,4.4,True
4137,Male,42,Analyst,9,Bachelor,2,4800,56,9,4.5,True
4138,Male,54,Analyst,9,Master,4,5600,59,9,3.1,False
4139,Female,30,Analyst,8,Bachelor,1,4400,51,0,4.8,True
4140,Male,25,Technician,8,Bachelor,2,4200,33,13,4.5,True
4141,Female,52,Specialist,6,Bachelor,2,5400,48,6,4.7,True
4142,Female,40,Specialist,8,Master,3,5850,43,14,3.7,False
4143,Female,38,Analyst,6,Bachelor,2,4800,59,2,4.6,True
4144,Male,26,Manager,0,Bachelor,4,8400,45,2,4.6,True
4145,Female,51,Technician,1,Bachelor,3,4550,49,11,2.5,False
4146,Male,47,Analyst,4,Master,3,5200,33,8,3.7,True
4147,Female,43,Manager,0,Bachelor,2,7200,58,3,4.6,True
4148,Female,40,Manager,7,Bachelor,1,6600,56,4,4.5,True
4149,Male,31,Analyst,3,Master,5,6000,56,10,4.3,True
4150,Female,57,Consultant,8,Bachelor,2,6600,51,7,4.6,True
4151,Male,43,Specialist,5,Bachelor,1,4950,55,1,4.5,True
4152,Male,31,Technician,6,Bachelor,2,4200,47,6,4.8,True
4153,Male,34,Analyst,1,Bachelor,4,5600,40,13,4.5,True
4154,Female,52,Technician,9,Bachelor,1,3850,58,6,2.7,False
4155,Male,35,Analyst,5,Bachelor,2,4800,55,5,3.4,False
4156,Female,47,Analyst,7,Bachelor,5,6000,51,7,4.4,True
4157,Female,26,Specialist,4,Bachelor,3,5850,47,14,4.7,True
4158,Female,22,Consultant,3,Bachelor,1,6050,53,3,4.4,True
4159,Male,37,Developer,6,Bachelor,1,5500,48,10,4.3,True
4160,Female,43,Technician,0,Bachelor,5,5250,35,11,4.5,True
4161,Male,55,Consultant,1,High School,3,7150,57,6,4.5,True
4162,Male,54,Developer,6,High School,3,6500,43,7,4.6,True
4163,Male,50,Specialist,0,Master,5,6750,44,0,4.4,True
4164,Male,58,Technician,9,Bachelor,2,4200,36,0,2.5,False
4165,Male,35,Technician,0,Bachelor,2,4200,39,0,4.4,True
4166,Female,23,Technician,1,High School,1,3850,40,10,3.3,False
4167,Female,30,Analyst,3,Bachelor,5,6000,45,6,4.4,True
4168,Female,42,Specialist,3,Bachelor,4,6300,42,13,4.4,True
4169,Male,23,Manager,9,Bachelor,4,8400,58,0,4.8,True
4170,Male,43,Technician,9,High School,1,3850,46,1,4.3,True
4171,Female,48,Consultant,0,Bachelor,1,6050,47,13,4.0,True
4172,Male,58,Consultant,2,Bachelor,4,7700,39,10,4.5,True
4173,Male,23,Specialist,2,Bachelor,4,6300,51,2,4.4,True
4174,Male,59,Manager,0,Bachelor,2,7200,49,5,4.2,True
4175,Female,45,Manager,5,Bachelor,3,7800,52,14,4.4,True
4176,Female,34,Manager,6,Bachelor,4,8400,36,11,4.6,True
4177,Female,53,Developer,9,Master,1,5500,53,2,4.5,True
4178,Female,36,Analyst,4,Bachelor,1,4400,39,13,4.6,True
4179,Female,51,Consultant,6,Bachelor,3,7150,56,7,5.0,True
4180,Male,22,Manager,2,Master,1,6600,39,10,2.9,False
4181,Female,56,Consultant,1,High School,3,7150,57,12,4.6,True
4182,Female,51,Manager,5,Master,2,7200,47,2,2.8,False
4183,Female,50,Manager,2,Bachelor,3,7800,55,7,4.2,True
4184,Male,32,Specialist,2,High School,1,4950,39,13,4.3,True
4185,Female,47,Manager,8,Master,5,9000,37,8,4.4,True
4186,Female,49,Analyst,7,Master,5,6000,47,9,4.6,True
4187,Female,51,Specialist,8,Bachelor,1,4950,48,10,5.0,True
4188,Female,41,Developer,4,Master,2,6000,41,10,4.3,True
4189,Female,57,Analyst,4,Bachelor,2,4800,36,10,4.4,True
4190,Male,47,Analyst,4,Bachelor,3,5200,50,3,4.5,True
4191,Male,24,Manager,4,Master,3,7800,40,1,4.6,True
4192,Male,40,Specialist,8,Master,4,6300,39,6,4.6,True
4193,Female,42,Developer,3,Bachelor,4,7000,59,11,4.9,True
4194,Female,37,Analyst,9,High School,1,4400,52,0,3.8,True
4195,Female,31,Technician,9,Master,5,5250,38,0,3.8,True
4196,Male,55,Analyst,7,Master,3,5200,41,2,4.4,True
4197,Male,52,Consultant,3,Bachelor,2,6600,56,11,4.8,True
4198,Male,36,Consultant,8,Bachelor,2,6600,50,1,4.0,True
4199,Female,53,Consultant,9,Master,2,6600,44,11,3.7,True
4200,Female,53,Specialist,3,Bachelor,2,5400,39,10,4.7,True
4201,Male,26,Analyst,1,Master,4,5600,36,14,4.6,True
4202,Female,56,Technician,0,High School,4,4900,32,3,4.2,True
4203,Other,59,Developer,6,Master,4,7000,35,4,4.2,True
4204,Male,38,Technician,5,Master,2,4200,54,7,4.2,True
4205,Male,47,Consultant,8,Master,3,7150,53,4,3.0,False
4206,Male,52,Technician,9,High School,4,4900,59,13,4.3,True
4207,Male,29,Analyst,8,Bachelor,1,4400,33,3,4.6,True
4208,Male,50,Analyst,9,Bachelor,2,4800,42,14,2.5,False
4209,Male,36,Specialist,5,Bachelor,1,4950,31,5,4.2,True
4210,Male,27,Technician,4,Bachelor,4,4900,38,11,4.2,True
4211,Male,48,Developer,1,Bachelor,1,5500,33,2,4.4,True
4212,Male,53,Technician,4,Bachelor,4,4900,48,13,4.3,True
4213,Female,28,Analyst,4,High School,4,5600,42,11,3.3,False
4214,Male,58,Developer,3,Master,3,6500,38,3,3.9,True
4215,Female,48,Specialist,1,High School,2,5400,53,11,4.5,True
4216,Female,28,Consultant,0,Master,4,7700,38,12,4.7,True
4217,Female,45,Developer,1,Master,4,7000,30,5,5.0,True
4218,Female,57,Manager,9,Bachelor,2,7200,46,5,4.4,True
4219,Female,57,Specialist,3,Bachelor,3,5850,35,2,4.6,True
4220,Male,54,Consultant,7,Bachelor,1,6050,48,9,4.0,True
4221,Female,30,Specialist,6,High School,2,5400,35,8,3.8,True
4222,Male,28,Manager,3,High School,2,7200,33,13,4.8,True
4223,Other,45,Consultant,9,Bachelor,1,6050,32,10,4.5,True
4224,Male,43,Specialist,3,Bachelor,1,4950,54,2,4.9,True
4225,Male,35,Manager,2,Bachelor,1,6600,56,0,4.1,True
4226,Female,58,Analyst,4,Master,1,4400,35,5,4.7,True
4227,Male,50,Technician,7,Bachelor,3,4550,55,1,5.0,True
4228,Female,38,Specialist,7,Bachelor,5,6750,52,3,4.6,True
4229,Male,53,Specialist,9,Bachelor,3,5850,54,0,3.1,False
4230,Male,53,Technician,2,Bachelor,2,4200,31,8,4.5,True
4231,Other,50,Developer,1,High School,5,7500,44,1,4.0,True
4232,Male,22,Technician,0,Bachelor,3,4550,42,12,3.5,False
4233,Male,26,Manager,3,Master,1,6600,47,1,4.3,True
4234,Other,42,Manager,1,Master,3,7800,58,6,3.2,False
4235,Female,22,Technician,9,Bachelor,3,4550,47,7,4.0,True
4236,Male,35,Specialist,9,Master,2,5400,31,13,4.1,True
4237,Female,49,Consultant,4,Bachelor,5,8250,44,11,4.9,True
4238,Female,51,Analyst,0,Bachelor,3,5200,39,3,4.4,True
4239,Female,51,Developer,1,Bachelor,4,7000,44,4,4.9,True
4240,Male,36,Analyst,1,High School,4,5600,45,13,4.5,True
4241,Female,24,Analyst,3,Bachelor,3,5200,56,12,3.9,True
4242,Male,58,Analyst,2,High School,5,6000,38,5,4.8,True
4243,Female,42,Manager,0,Bachelor,5,9000,33,5,4.3,True
4244,Female,30,Analyst,7,Bachelor,2,4800,34,2,4.7,True
4245,Female,54,Technician,0,Bachelor,4,4900,33,8,4.5,True
4246,Female,37,Consultant,1,Bachelor,2,6600,30,12,4.0,True
4247,Female,22,Specialist,8,Master,1,4950,47,7,4.5,True
4248,Female,42,Developer,7,Bachelor,4,7000,42,13,5.0,True
4249,Male,23,Consultant,3,Bachelor,1,6050,60,6,4.6,True
4250,Female,42,Consultant,1,Bachelor,5,8250,42,1,4.5,True
4251,Female,42,Developer,8,Bachelor,3,6500,37,6,4.8,True
4252,Male,26,Manager,6,Master,2,7200,38,5,4.6,True
4253,Male,43,Developer,0,Bachelor,4,7000,38,2,4.6,True
4254,Female,46,Manager,8,Master,5,9000,48,10,4.2,True
