Employee_ID,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Sick_Days,Employee_Satisfaction_Score,Supporter 4 days a week
4576,Female,28,Manager,3,Bachelor,4,8400,31,3,4.6,TRUE
4577,Male ,56,Analyst,3,High School,2,4800,49,0,4.4,TRUE
4578,Female,31,Developer,4,Master,5,7500,42,6,5,TRUE
4579,Male ,57,Consultant,3,Bachelor,5,8250,58,8,4.6,TRUE
4580,Male ,59,Technician,5,High School,5,5250,60,9,4.9,TRUE
4581,Male ,54,Consultant,2,Bachelor,5,8250,33,5,4.8,TRUE
4582,Male ,44,Technician,1,Master,2,3850,42,2,4.5,TRUE
4583,Male ,39,Analyst,5,High School,4,5600,60,5,4.7,TRUE
4584,Female,50,Manager,1,Bachelor,2,7200,30,3,4.9,TRUE
4585,Female,43,Manager,9,Bachelor,1,6600,59,11,4.7,TRUE
4586,Female,36,Consultant,8,Bachelor,2,6050,39,3,5,TRUE
4587,Male ,45,Technician,6,Master,2,3850,56,0,5,TRUE
4588,Male ,22,Analyst,4,Bachelor,4,5600,48,1,3.1,FALSE
4589,Male ,30,Analyst,1,Bachelor,1,4400,40,5,4.6,TRUE
4590,Male ,52,Developer,3,Master,5,7000,48,0,4.4,TRUE
4591,Male ,29,Technician,4,Bachelor,5,4900,49,4,4.5,TRUE
4592,Male ,38,Analyst,9,Bachelor,4,5200,41,13,4.7,TRUE
4593,Male ,52,Developer,5,Master,2,5500,56,8,4.8,TRUE
4594,Female,41,Consultant,5,Master,4,7150,56,13,4.2,TRUE
4595,Male ,33,Analyst,0,Bachelor,4,5200,51,5,4.7,TRUE
4596,Female,34,Technician,6,High School,5,5250,33,5,4.7,TRUE
4597,Male ,45,Technician,1,Bachelor,2,3850,55,5,4.6,TRUE
4598,Male ,42,Manager,6,Bachelor,5,8400,39,6,5,TRUE
4599,Male ,52,Analyst,1,Bachelor,2,4800,42,7,4.8,TRUE
4600,Female,58,Manager,8,Bachelor,3,8400,37,10,3.3,FALSE
4601,Male ,37,Manager,4,Master,5,9000,36,6,4.6,TRUE
4602,Male ,58,Developer,3,Bachelor,5,7000,32,14,4.9,TRUE
4603,Male ,35,Specialist,2,High School,5,6300,37,13,5,TRUE
4604,Male ,44,Analyst,1,Master,2,4800,42,3,5,TRUE
4605,Male ,23,Manager,1,Bachelor,3,7800,55,9,4.4,TRUE
4606,Male ,22,Technician,0,Bachelor,2,4200,35,1,4.6,TRUE
4607,Male ,55,Technician,1,Bachelor,2,3850,36,5,4.6,TRUE
4608,Male ,49,Consultant,7,High School,4,7700,41,12,4.8,TRUE
4609,Female,27,Analyst,1,Bachelor,2,4400,51,1,4.9,TRUE
4610,Male ,28,Analyst,5,Bachelor,4,5200,46,9,4.5,TRUE
4611,Male ,26,Analyst,3,Bachelor,1,4400,54,9,4.7,TRUE
4612,Male ,26,Manager,5,Bachelor,1,6600,48,7,2.5,FALSE
4613,Female,37,Manager,5,Bachelor,3,7800,56,0,5,TRUE
4614,Female,35,Analyst,8,Bachelor,1,4400,34,12,4.6,TRUE
4615,Male ,50,Manager,0,Bachelor,4,8400,58,11,4.7,TRUE
4616,Male ,27,Analyst,2,Master,3,5200,44,7,4.6,TRUE
4617,Male ,55,Technician,0,Bachelor,3,4200,40,4,5,TRUE
4618,Male ,26,Developer,3,Master,5,7500,46,13,4,TRUE
4619,Male ,30,Developer,2,Master,2,5500,55,11,4.7,TRUE
4620,Female,43,Technician,3,Bachelor,5,4900,47,0,4.7,TRUE
4621,Female,44,Analyst,4,High School,5,6000,43,4,4.6,TRUE
4622,Female,29,Consultant,9,Master,3,7150,44,0,5,TRUE
4623,Female,30,Technician,0,High School,3,4200,46,4,4.5,TRUE
4624,Male ,52,Analyst,4,Bachelor,1,4400,34,10,3.1,FALSE
4625,Male ,48,Analyst,3,Bachelor,5,6000,56,3,4.8,TRUE
4626,Male ,49,Consultant,6,High School,5,8250,35,2,5,TRUE
4627,Male ,37,Manager,3,High School,2,7200,43,6,4.5,TRUE
4628,Male ,28,Specialist,3,Master,4,5850,56,2,4.5,TRUE
4629,Female,44,Analyst,2,Bachelor,2,4400,50,9,5,TRUE
4630,Female,32,Analyst,5,Master,5,6000,38,9,4.8,TRUE
4631,Male ,45,Technician,8,Bachelor,5,4900,59,2,4.3,TRUE
4632,Male ,60,Manager,0,Bachelor,4,7800,31,10,4.6,TRUE
4633,Male ,38,Analyst,4,High School,5,6000,36,10,4.8,TRUE
4634,Male ,60,Developer,7,Bachelor,4,7000,60,9,4.9,TRUE
4635,Male ,30,Technician,9,Bachelor,2,4550,59,8,2.6,FALSE
4636,Male ,27,Analyst,9,Bachelor,5,6000,55,7,4,TRUE
4637,Male ,50,Consultant,9,Bachelor,5,7700,30,13,4.8,TRUE
4638,Male ,43,Analyst,9,Bachelor,4,5200,34,5,4.4,TRUE
4639,Male ,24,Developer,1,Bachelor,4,6500,44,2,4.2,TRUE
4640,Male ,32,Consultant,3,Bachelor,3,6600,40,11,4,TRUE
4641,Male ,32,Specialist,5,Bachelor,5,6300,54,1,4.9,TRUE
4642,Male ,38,Manager,2,High School,1,6600,40,3,4.7,TRUE
4643,Female,60,Developer,7,Bachelor,4,6500,50,0,4.6,TRUE
4644,Male ,49,Specialist,2,Bachelor,3,5400,55,14,5,TRUE
4645,Male ,43,Consultant,8,Master,4,7700,46,6,4.9,TRUE
4646,Male ,33,Analyst,5,High School,4,5200,34,8,5,TRUE
4647,Male ,60,Consultant,0,Bachelor,3,6600,40,14,4.4,TRUE
4648,Male ,42,Developer,9,Master,1,5500,33,9,4.7,TRUE
4649,Male ,43,Consultant,2,High School,2,6050,40,14,4.3,TRUE
4650,Male ,57,Consultant,3,Bachelor,4,7700,54,5,4.6,TRUE
4651,Female,40,Specialist,7,Bachelor,5,6750,38,12,4.6,TRUE
4652,Male ,45,Consultant,2,Master,3,6600,48,0,4.9,TRUE
4653,Male ,50,Analyst,4,Bachelor,1,4400,47,0,4.7,TRUE
4654,Male ,25,Specialist,9,Bachelor,5,6750,43,0,4.9,TRUE
4655,Female,50,Technician,7,Bachelor,3,4550,40,6,4.9,TRUE
4656,Male ,49,Manager,1,Bachelor,5,8400,57,2,5,TRUE
4657,Female,53,Manager,9,Master,2,6600,58,6,4.6,TRUE
4658,Male ,37,Specialist,6,Bachelor,4,5850,58,0,4.5,TRUE
4659,Male ,43,Developer,6,Bachelor,1,5500,47,4,2.9,FALSE
4660,Male ,24,Developer,0,Bachelor,4,6500,48,11,4.5,TRUE
4661,Male ,50,Developer,3,Bachelor,5,7500,48,2,5,TRUE
4662,Male ,41,Technician,7,Master,1,3850,57,9,4.6,TRUE
4663,Male ,32,Technician,3,Bachelor,2,4200,53,12,4.6,TRUE
4664,Male ,25,Specialist,4,Bachelor,5,6300,39,0,4.6,TRUE
4665,Male ,24,Technician,5,High School,2,4200,60,12,4.9,TRUE
4666,Female,28,Specialist,7,Master,3,5400,38,7,4.7,TRUE
4667,Male ,47,Technician,5,Bachelor,3,4550,60,8,2.6,FALSE
4668,Female,48,Analyst,9,Bachelor,2,4800,37,10,5,TRUE
4669,Male ,45,Analyst,5,Bachelor,4,5600,48,1,4.5,TRUE
4670,Male ,23,Consultant,2,Bachelor,5,8250,35,7,4.7,TRUE
4671,Male ,60,Analyst,0,High School,2,4400,43,12,4.9,TRUE
4672,Male ,33,Specialist,0,Bachelor,4,6300,50,12,4.3,TRUE
4673,Male ,53,Specialist,9,High School,2,4950,49,7,4.8,TRUE
4674,Male ,37,Technician,4,High School,2,4200,38,0,4.4,TRUE
4675,Male ,37,Manager,4,Bachelor,4,7800,53,2,4.9,TRUE
4676,Male ,31,Analyst,4,Bachelor,4,5200,60,11,4.5,TRUE
4677,Male ,37,Manager,5,Bachelor,5,9000,53,9,4.9,TRUE
4678,Male ,49,Developer,7,Bachelor,4,7000,33,3,5,TRUE
4679,Male ,33,Technician,0,High School,5,5250,34,11,4.9,TRUE
4680,Male ,41,Technician,9,High School,3,4550,47,8,4.8,TRUE
4681,Male ,30,Consultant,9,Bachelor,5,7700,35,0,4.6,TRUE
4682,Female,23,Specialist,1,Bachelor,3,5850,50,6,4.6,TRUE
4683,Male ,27,Technician,5,Master,4,4900,41,1,3.3,FALSE
4684,Male ,41,Developer,1,Master,1,5500,54,12,4.5,TRUE
4685,Female,51,Manager,0,Bachelor,4,8400,51,1,4.4,TRUE
4686,Female,59,Developer,4,Bachelor,4,6500,48,11,4.9,TRUE
4687,Male ,51,Technician,9,High School,2,4200,49,11,4.5,TRUE
4688,Male ,43,Analyst,7,High School,5,5600,42,13,4.5,TRUE
4689,Male ,45,Specialist,0,Bachelor,4,5850,47,8,4.3,TRUE
4690,Female,53,Analyst,4,Bachelor,5,6000,45,8,4.6,TRUE
4691,Female,59,Developer,8,Bachelor,3,6500,58,9,4.7,TRUE
4692,Male ,23,Developer,5,Bachelor,1,5500,33,6,2.9,FALSE
4693,Male ,44,Developer,2,Bachelor,4,7000,53,10,4.9,TRUE
4694,Female,47,Analyst,9,High School,2,4800,59,8,4.8,TRUE
4695,Male ,29,Analyst,9,Bachelor,4,5600,58,6,4.7,TRUE
4696,Male ,35,Consultant,1,Bachelor,5,8250,36,12,4.7,TRUE
4697,Male ,35,Developer,0,Bachelor,3,6500,39,8,4.8,TRUE
4698,Male ,28,Technician,3,Bachelor,3,4200,48,6,5,TRUE
4699,Female,34,Specialist,7,High School,2,5400,31,1,4.7,TRUE
4700,Male ,48,Developer,4,Bachelor,2,5500,39,9,4.6,TRUE
4701,Female,46,Specialist,2,Master,3,5850,53,13,4.5,TRUE
4702,Male ,35,Consultant,8,Master,3,7150,52,6,4.3,TRUE
4703,Male ,25,Specialist,3,High School,4,6300,42,12,3,FALSE
4704,Male ,47,Developer,7,Bachelor,5,7000,58,8,4.8,TRUE
4705,Male ,23,Analyst,6,Master,2,4800,51,8,4.8,TRUE
4706,Male ,26,Consultant,4,Bachelor,2,6600,36,10,4.7,TRUE
4707,Male ,56,Developer,9,Bachelor,2,6000,38,10,5,TRUE
4708,Male ,44,Analyst,6,Master,3,4800,40,9,4.6,TRUE
4709,Male ,55,Analyst,1,Bachelor,4,5600,48,2,4.9,TRUE
4710,Male ,35,Analyst,7,Bachelor,5,6000,54,3,4.7,TRUE
4711,Male ,53,Developer,1,High School,2,6000,43,3,4.5,TRUE
4712,Male ,59,Specialist,4,Bachelor,4,6300,34,9,4.8,TRUE
4713,Female,45,Technician,5,Bachelor,3,4550,50,13,4.8,TRUE
4714,Male ,41,Specialist,5,High School,4,5850,60,9,4.8,TRUE
4715,Male ,51,Specialist,5,Bachelor,2,4950,50,9,4.7,TRUE
4716,Male ,43,Specialist,3,Bachelor,2,4950,50,2,4.7,TRUE
4717,Male ,23,Specialist,9,Bachelor,5,6750,38,13,5,TRUE
4718,Female,51,Consultant,9,Bachelor,2,6050,41,4,5,TRUE
4719,Female,30,Consultant,2,High School,5,8250,50,12,4.9,TRUE
4720,Male ,41,Consultant,5,High School,4,7700,59,8,2.8,FALSE
4721,Male ,45,Analyst,1,Bachelor,5,6000,56,11,5,TRUE
4722,Male ,45,Consultant,3,Bachelor,3,6600,60,7,4.8,TRUE
4723,Male ,39,Developer,3,Bachelor,3,6000,49,11,4.7,TRUE
4724,Male ,59,Manager,9,Bachelor,5,8400,46,11,4.6,TRUE
4725,Female,52,Manager,3,Bachelor,1,6600,53,9,4.7,TRUE
4726,Male ,48,Specialist,1,High School,2,4950,59,14,3.9,TRUE
4727,Female,35,Manager,2,Bachelor,1,7200,60,14,2.9,FALSE
4728,Female,30,Technician,5,High School,5,4900,52,8,4.6,TRUE
4729,Female,43,Developer,7,Bachelor,5,7500,44,10,5,TRUE
4730,Female,53,Consultant,6,Bachelor,2,6050,35,2,4.7,TRUE
4731,Male ,51,Specialist,4,Bachelor,1,4950,43,7,4.4,TRUE
4732,Male ,42,Technician,8,Master,5,5250,54,14,4.7,TRUE
4733,Male ,34,Specialist,8,Bachelor,4,5850,33,4,4.4,TRUE
4734,Male ,51,Consultant,2,Bachelor,1,6050,43,10,4.8,TRUE
4735,Female,36,Consultant,6,High School,4,7700,42,8,4.8,TRUE
4736,Male ,34,Manager,8,Bachelor,1,6600,45,13,4.9,TRUE
4737,Female,41,Specialist,2,Bachelor,5,6750,40,5,4.5,TRUE
4738,Female,31,Analyst,0,Bachelor,4,5600,31,1,4.7,TRUE
4739,Female,33,Manager,4,High School,3,7800,54,7,4.4,TRUE
4740,Female,52,Technician,5,Bachelor,2,3850,43,6,4.9,TRUE
4741,Male ,54,Manager,8,Bachelor,4,8400,45,1,4.8,TRUE
4742,Male ,48,Manager,9,Bachelor,5,8400,59,1,4.8,TRUE
4743,Male ,42,Analyst,8,Bachelor,5,6000,34,1,4.7,TRUE
4744,Male ,33,Consultant,4,High School,5,8250,51,5,4.8,TRUE
4745,Male ,35,Analyst,0,Master,4,5200,45,10,5,TRUE
4746,Male ,58,Consultant,4,Bachelor,5,8250,43,3,4.6,TRUE
4747,Male ,44,Developer,0,Master,3,6500,41,8,4.7,TRUE
4748,Male ,58,Analyst,7,Bachelor,2,4800,41,4,4.4,TRUE
4749,Male ,46,Analyst,7,Bachelor,4,5600,32,3,4.5,TRUE
4750,Female,41,Manager,0,Bachelor,4,8400,46,3,4.7,TRUE
4751,Male ,54,Manager,4,Master,2,6600,56,14,5,TRUE
4752,Male ,31,Developer,5,Bachelor,3,6500,37,10,4.6,TRUE
4753,Male ,60,Specialist,6,Master,3,5400,42,4,4.6,TRUE
4754,Male ,29,Analyst,7,Bachelor,5,5600,47,1,4.6,TRUE
4755,Female,29,Technician,0,Bachelor,2,4200,39,14,4.6,TRUE
4756,Male ,26,Specialist,0,Bachelor,2,4950,30,13,4.8,TRUE
4757,Female,33,Consultant,6,Master,1,6050,35,9,4.3,TRUE
4758,Male ,45,Manager,6,Master,4,8400,44,0,5,TRUE
4759,Male ,52,Consultant,8,Bachelor,5,7700,53,8,4.5,TRUE
4760,Male ,38,Manager,1,Bachelor,1,6600,34,11,4.9,TRUE
4761,Male ,27,Consultant,5,Bachelor,5,8250,56,8,4.4,TRUE
4762,Female,22,Analyst,2,High School,2,4800,55,14,4.9,TRUE
4763,Male ,26,Developer,7,Master,3,6000,55,1,4.9,TRUE
4764,Female,49,Developer,9,Bachelor,3,6000,55,11,4.8,TRUE
4765,Male ,50,Analyst,8,High School,2,4800,30,5,2.5,FALSE
4766,Male ,40,Manager,7,Bachelor,2,6600,55,7,4.8,TRUE
4767,Male ,41,Technician,9,High School,2,4200,46,3,4.4,TRUE
4768,Male ,33,Specialist,0,Bachelor,4,5850,58,7,4.6,TRUE
4769,Male ,54,Manager,6,High School,3,7800,54,0,5,TRUE
4770,Male ,25,Specialist,9,High School,5,6750,50,10,4.9,TRUE
4771,Male ,28,Technician,4,Bachelor,4,4900,39,10,4.7,TRUE
4772,Male ,53,Technician,0,Bachelor,2,3850,34,9,4.5,TRUE
4773,Male ,24,Manager,3,Bachelor,5,9000,50,5,4.9,TRUE
4774,Female,48,Specialist,5,Bachelor,2,5400,58,2,4.7,TRUE
4775,Male ,43,Analyst,2,Bachelor,2,4800,60,10,2.5,FALSE
4776,Female,28,Technician,6,Bachelor,4,4900,55,2,4.9,TRUE
4777,Male ,57,Consultant,1,Bachelor,5,8250,49,11,4.7,TRUE
4778,Male ,30,Consultant,0,Bachelor,1,6050,43,13,5,TRUE
4779,Male ,49,Consultant,3,Master,1,6050,33,2,4.4,TRUE
4780,Male ,24,Manager,6,Bachelor,2,7200,45,13,3.9,TRUE
4781,Male ,37,Consultant,5,Bachelor,2,6600,31,5,4.8,TRUE
4782,Male ,25,Specialist,4,High School,4,6300,59,5,2.9,FALSE
4783,Male ,27,Consultant,2,Bachelor,2,6050,56,2,4.3,TRUE
4784,Female,35,Developer,5,Bachelor,4,7000,54,13,4.5,TRUE
4785,Female,44,Analyst,1,Bachelor,2,4400,39,13,5,TRUE
4786,Male ,60,Developer,3,High School,5,7500,40,13,4.6,TRUE
4787,Male ,28,Consultant,1,Master,4,7150,38,6,4.9,TRUE
4788,Female,27,Specialist,4,Bachelor,4,5850,41,5,4.5,TRUE
4789,Male ,43,Analyst,5,High School,2,4400,60,2,4.2,TRUE
4790,Male ,28,Consultant,9,Bachelor,3,6600,47,0,4.7,TRUE
4791,Female,51,Specialist,2,Bachelor,5,6300,56,0,4.6,TRUE
4792,Male ,48,Technician,2,Bachelor,5,5250,38,4,4.6,TRUE
4793,Female,47,Technician,9,Bachelor,2,3850,35,10,4.7,TRUE
4794,Male ,56,Specialist,4,High School,1,4950,38,7,4.8,TRUE
4795,Female,55,Consultant,4,Bachelor,5,7700,52,6,4.7,TRUE
4796,Male ,43,Analyst,0,High School,5,6000,51,13,4.4,TRUE
4797,Male ,46,Manager,7,Bachelor,3,7200,43,11,4.8,TRUE
4798,Male ,52,Technician,3,High School,3,4200,51,8,4.2,TRUE
4799,Male ,38,Developer,4,Master,3,6000,59,4,4.2,TRUE
4800,Female,27,Analyst,2,Bachelor,2,4400,57,11,4.9,TRUE
4801,Female,42,Manager,5,Bachelor,4,8400,51,7,4.8,TRUE
4802,Male ,51,Specialist,2,Bachelor,2,5400,32,13,4.7,TRUE
4803,Male ,31,Developer,3,Bachelor,1,5500,44,9,4.4,TRUE
4804,Male ,32,Manager,3,Bachelor,4,8400,39,1,4.5,TRUE
4805,Male ,46,Technician,2,Bachelor,5,5250,51,8,4.6,TRUE
4806,Male ,37,Analyst,6,Bachelor,2,4400,54,12,4.3,TRUE
4807,Female,36,Analyst,7,Bachelor,3,4800,60,12,4.5,TRUE
4808,Male ,25,Developer,6,Master,4,6500,42,8,4.9,TRUE
4809,Female,59,Technician,6,Master,4,4900,58,7,5,TRUE
4810,Male ,51,Developer,7,Bachelor,4,6500,56,14,4.6,TRUE
4811,Male ,50,Technician,0,Bachelor,3,4550,59,5,4.9,TRUE
4812,Female,56,Specialist,8,Bachelor,5,6300,31,1,4.2,TRUE
4813,Female,22,Analyst,2,Master,2,4400,31,13,4.9,TRUE
4814,Male ,54,Developer,2,Bachelor,5,7500,49,10,4.5,TRUE
4815,Male ,52,Consultant,6,Master,4,7700,36,7,4.8,TRUE
4816,Male ,27,Developer,0,Bachelor,1,5500,42,1,4.6,TRUE
4817,Female,58,Technician,3,Bachelor,2,4200,49,7,5,TRUE
4818,Male ,50,Analyst,2,Bachelor,3,5200,34,1,4.5,TRUE
4819,Female,42,Developer,4,Bachelor,4,7000,54,7,4.9,TRUE
4820,Female,43,Specialist,2,Bachelor,1,4950,40,0,4.6,TRUE
4821,Female,27,Analyst,1,Bachelor,4,5600,40,0,4.7,TRUE
4822,Male ,51,Developer,7,Bachelor,5,7500,34,14,4.7,TRUE
4823,Female,56,Technician,5,Bachelor,5,5250,51,9,4.5,TRUE
4824,Male ,55,Specialist,2,Bachelor,2,4950,52,1,4.7,TRUE
4825,Male ,32,Consultant,8,Master,2,6600,54,1,4.7,TRUE
4826,Female,39,Technician,9,High School,1,3850,32,2,4.8,TRUE
4827,Female,29,Manager,8,Bachelor,5,9000,54,4,4.7,TRUE
4828,Female,32,Consultant,8,Bachelor,5,8250,47,12,4.9,TRUE
4829,Male ,27,Consultant,5,Master,5,8250,52,13,3.1,FALSE
4830,Male ,58,Analyst,6,Bachelor,4,5600,55,12,4.4,TRUE
4831,Male ,57,Manager,9,Master,1,6600,48,11,4.9,TRUE
4832,Male ,36,Specialist,4,High School,4,5850,42,13,4.4,TRUE
4833,Female,59,Developer,2,Bachelor,2,5500,36,10,4.8,TRUE
4834,Male ,33,Consultant,1,Bachelor,2,6600,54,13,3,FALSE
4835,Male ,47,Technician,8,Bachelor,5,5250,55,5,4.2,TRUE
4836,Male ,34,Manager,9,Bachelor,1,6600,33,13,4.7,TRUE
4837,Male ,43,Specialist,5,Bachelor,5,6750,60,4,4.6,TRUE
4838,Female,50,Manager,5,Bachelor,2,7200,50,2,4.5,TRUE
4839,Male ,24,Consultant,9,Bachelor,2,6050,44,11,5,TRUE
4840,Male ,59,Specialist,5,Master,4,6300,56,10,4.5,TRUE
4841,Male ,45,Developer,1,Bachelor,2,5500,49,1,4.5,TRUE
4842,Male ,52,Consultant,8,Bachelor,1,6050,40,1,2.8,FALSE
4843,Male ,24,Analyst,4,Bachelor,2,4800,59,3,4.9,TRUE
4844,Male ,34,Consultant,0,Bachelor,4,7150,38,12,4.7,TRUE
4845,Male ,48,Consultant,0,Bachelor,2,6050,31,3,5,TRUE
4846,Female,29,Specialist,4,Bachelor,2,5400,53,14,4.8,TRUE
4847,Female,52,Technician,1,Bachelor,4,4550,49,0,4.2,TRUE
4848,Male ,45,Technician,0,Master,2,3850,39,3,4.6,TRUE
4849,Male ,51,Manager,7,Bachelor,3,7200,59,11,4.6,TRUE
4850,Male ,28,Developer,4,Bachelor,5,7500,49,3,4.8,TRUE
4851,Male ,32,Manager,8,Bachelor,5,9000,40,8,4,TRUE
4852,Male ,47,Specialist,5,Bachelor,3,5400,56,9,5,TRUE
4853,Male ,60,Developer,2,Master,5,7000,34,14,4.8,TRUE
4854,Female,47,Specialist,8,Bachelor,4,6300,32,13,4.7,TRUE
4855,Female,25,Developer,8,Bachelor,4,7000,40,5,5,TRUE
4856,Female,60,Specialist,6,Bachelor,3,5850,30,0,5,TRUE
4857,Male ,30,Specialist,9,Bachelor,5,6750,40,11,4.9,TRUE
4858,Male ,27,Analyst,7,Bachelor,2,4800,32,2,4.9,TRUE
4859,Male ,44,Technician,2,Bachelor,4,4550,40,7,4.7,TRUE
4860,Male ,59,Consultant,7,Bachelor,2,6050,53,0,4.7,TRUE
4861,Male ,33,Manager,6,Bachelor,5,9000,35,9,4.6,TRUE
4862,Male ,34,Technician,4,High School,2,3850,45,11,4.5,TRUE
4863,Female,39,Developer,9,Bachelor,5,7500,34,6,4.5,TRUE
4864,Male ,48,Specialist,3,Bachelor,5,6750,31,14,4.4,TRUE
4865,Male ,27,Analyst,1,Bachelor,3,5200,30,5,4.7,TRUE
4866,Male ,53,Manager,2,Bachelor,5,9000,53,13,4.3,TRUE
4867,Male ,42,Consultant,7,Master,3,7150,56,3,4.7,TRUE
4868,Female,39,Manager,4,Bachelor,2,6600,53,12,4.7,TRUE
4869,Male ,36,Consultant,4,Bachelor,2,6050,43,7,4.7,TRUE
4870,Male ,58,Technician,5,Bachelor,1,3850,30,6,4.6,TRUE
4871,Male ,22,Manager,0,High School,5,9000,30,11,5,TRUE
4872,Male ,23,Manager,4,Bachelor,5,9000,59,5,5,TRUE
4873,Male ,24,Technician,9,Bachelor,4,4900,52,1,4.4,TRUE
4874,Male ,51,Analyst,9,Master,3,5200,46,14,2.9,FALSE
4875,Male ,38,Technician,0,Bachelor,5,4900,42,0,4.5,TRUE
4876,Male ,34,Manager,7,Bachelor,4,8400,57,10,4.4,TRUE
4877,Male ,53,Manager,2,High School,2,7200,40,4,2.5,FALSE
4878,Male ,22,Technician,6,Bachelor,4,4900,47,7,4.8,TRUE
4879,Female,36,Consultant,2,Bachelor,4,7700,41,6,4.5,TRUE
4880,Male ,28,Analyst,1,Bachelor,1,4400,36,4,4.9,TRUE
4881,Male ,29,Specialist,0,Bachelor,3,6300,45,5,3.1,FALSE
4882,Male ,60,Technician,0,Master,5,5250,46,9,5,TRUE
4883,Female,49,Developer,7,High School,5,7500,35,10,4.5,TRUE
4884,Male ,34,Specialist,4,Master,5,6300,36,3,4.8,TRUE
4885,Female,54,Technician,4,Bachelor,4,4550,32,5,4.9,TRUE
4886,Male ,32,Developer,3,Master,5,7500,46,9,2.6,FALSE
4887,Male ,29,Technician,1,High School,2,4200,32,8,4.5,TRUE
4888,Male ,28,Manager,2,Bachelor,2,7200,60,14,5,TRUE
4889,Male ,28,Specialist,3,Bachelor,2,4950,57,5,4.8,TRUE
4890,Male ,59,Manager,0,Master,5,8400,35,10,4.9,TRUE
4891,Male ,43,Consultant,6,Bachelor,2,6050,37,9,4.5,TRUE
4892,Male ,23,Consultant,4,High School,2,6600,42,5,4.4,TRUE
4893,Male ,59,Specialist,1,High School,5,6750,39,12,4.6,TRUE
4894,Male ,57,Analyst,4,Master,5,6000,45,4,4.7,TRUE
4895,Male ,22,Consultant,5,Master,4,7700,54,12,4.4,TRUE
4896,Female,59,Consultant,3,Bachelor,5,8250,39,6,4.7,TRUE
4897,Female,55,Technician,0,Bachelor,5,4900,59,3,4.3,TRUE
4898,Male ,55,Consultant,6,Bachelor,3,6600,32,13,4.4,TRUE
4899,Male ,34,Specialist,0,Bachelor,3,5850,53,12,4.9,TRUE
4900,Male ,34,Developer,2,Master,5,7500,30,7,4.9,TRUE
4901,Male ,42,Technician,6,Bachelor,4,4900,31,5,4.6,TRUE
4902,Female,34,Developer,0,Bachelor,5,7500,41,0,4.4,TRUE
4903,Male ,44,Manager,9,Bachelor,5,8400,57,12,4.4,TRUE
4904,Male ,38,Analyst,5,Master,2,4800,59,0,4.6,TRUE
4905,Male ,55,Consultant,9,High School,1,6050,43,4,4.9,TRUE
4906,Female,43,Developer,7,Bachelor,3,6500,39,1,3.1,FALSE
4907,Male ,36,Manager,4,Bachelor,3,7800,51,11,4.6,TRUE
4908,Male ,31,Specialist,3,Bachelor,3,5400,41,13,4.4,TRUE
4909,Male ,22,Developer,3,Master,3,6500,35,12,4.8,TRUE
4910,Male ,39,Technician,2,Bachelor,2,3850,55,13,4.5,TRUE
4911,Female,25,Technician,2,High School,3,4200,56,7,4.6,TRUE
4912,Male ,36,Analyst,1,Bachelor,5,5600,53,14,5,TRUE
4913,Female,51,Analyst,7,Bachelor,4,5200,57,7,4.9,TRUE
4914,Male ,53,Consultant,6,High School,4,8250,59,1,2.9,FALSE
4915,Male ,26,Specialist,3,Master,4,6300,30,4,4.4,TRUE
4916,Female,28,Specialist,6,Bachelor,1,4950,31,2,4.8,TRUE
4917,Female,32,Technician,2,Bachelor,3,4550,51,11,5,TRUE
4918,Female,44,Technician,2,Bachelor,3,4200,43,1,4.6,TRUE
4919,Male ,56,Technician,3,Bachelor,2,3850,35,2,5,TRUE
4920,Male ,59,Manager,7,High School,3,7800,45,2,5,TRUE
4921,Male ,41,Analyst,6,Bachelor,3,4800,33,1,5,TRUE
4922,Male ,51,Manager,9,Bachelor,5,9000,35,12,4.8,TRUE
4923,Female,28,Analyst,2,Master,3,5200,32,9,4.8,TRUE
4924,Male ,28,Technician,4,Bachelor,2,3850,45,13,5,TRUE
4925,Female,39,Developer,4,Bachelor,5,7500,43,7,4.8,TRUE
4926,Male ,27,Developer,4,Master,1,5500,42,0,4.6,TRUE
4927,Female,60,Developer,9,Bachelor,5,7000,42,12,4.6,TRUE
4928,Female,35,Consultant,0,High School,5,8250,32,4,4.8,TRUE
4929,Male ,54,Manager,3,High School,2,7200,38,14,4.4,TRUE
4930,Male ,45,Specialist,1,Bachelor,4,6300,43,1,4.7,TRUE
4931,Male ,60,Developer,0,High School,2,6000,54,13,5,TRUE
4932,Male ,55,Developer,1,Bachelor,4,7000,38,10,4.2,TRUE
4933,Male ,58,Specialist,9,High School,3,5400,43,0,5,TRUE
4934,Female,57,Manager,7,Bachelor,4,8400,55,1,5,TRUE
4935,Male ,25,Consultant,7,Bachelor,4,7700,40,13,2.6,FALSE
4936,Male ,57,Developer,6,Bachelor,1,5500,46,0,3,FALSE
4937,Female,52,Technician,7,Bachelor,4,4900,53,4,4.7,TRUE
4938,Male ,54,Manager,3,Bachelor,4,7800,57,6,5,TRUE
4939,Male ,59,Manager,7,Master,1,6600,49,10,4.9,TRUE
4940,Male ,56,Manager,5,Bachelor,4,8400,39,8,4.3,TRUE
4941,Male ,31,Specialist,5,Bachelor,3,5400,51,9,4.8,TRUE
